author,updated_at,like_count,text,video_id,public
@prashants5071,2024-12-24T04:03:30Z,0,"Whatever reason is given, this is clearly made to avoid surprises like the one they saw in the last elections",nNbphew2mpU,TRUE
@sushildhangar-u2w,2024-12-24T02:58:44Z,0,Your idology Is one sided,nNbphew2mpU,TRUE
@nandakishorgoje4946,2024-12-24T02:31:42Z,0,One election one nation its need for india,nNbphew2mpU,TRUE
@sanjeevkumarsah3219,2024-12-24T02:21:57Z,0,"Just one request brother, can you add subtitles in your upcoming videos especially for the summarised part at the end part of the video. It will help in further memorization and understanding collectively.",nNbphew2mpU,TRUE
@chandrasekharmukherjee2794,2024-12-24T02:08:35Z,0,Those who are opposing the bill are either extremely idiots or are extremely crooked.,nNbphew2mpU,TRUE
@chandrasekharmukherjee2794,2024-12-24T02:03:36Z,0,"If we cannot  implement ""One Nation one election"" then we should declare ourselves as idiots.  All the opposition points have some basis but those are insignificant and solvable as compared to the benefit that it will bring to our country.",nNbphew2mpU,TRUE
@aayushrajput1176,2024-12-24T01:44:24Z,0,In my home town we vote for faces who work for us we don't care from which party they are but if one nation one election policy comes those local faces will wash off and everyone will look towards bigger brand modi,nNbphew2mpU,TRUE
@G_M_Vlogs,2024-12-24T00:17:01Z,0,Wow... Bjb negleting and creating more issue,nNbphew2mpU,TRUE
@aaditya4388,2024-12-23T19:13:32Z,0,"In the end, he said a minor tweak but didn't tell how it's just a minor tweak that needs to be changed. One Nation One Election is the need but less important that Freedom of Hindu Temples from Govt. Control.",nNbphew2mpU,TRUE
@keshavkumar7833,2024-12-23T17:51:25Z,0,"There can be another way that conducting elections in two phases one for central and other for state where elections of all the state took place simultaneously , by this both central and state wise polices and development can be considered seperately",nNbphew2mpU,TRUE
@banashreemukherjee2025,2024-12-23T17:42:26Z,0,"This bill has both boons and banes. The pertinent question is if by-elections and midterm elections, the MCC will again take place and again work would be suspended. Midterm elections and by-elections will cost much as well as every party would try to pitch as well as possible. Then the two main purposes will be lost. I feel the purpose is not to conduct both elections, it is to reduce the cost wasted on elections and the work suspended by MCC. But the way politics work here, politicians jump here and there and in someplaces breaking and forming coalitions more than 5 times in a single tenure, this bill might not yield to be as beneficial as expected.",nNbphew2mpU,TRUE
@deepak19908,2024-12-23T15:55:05Z,0,One nation 5-6 election sab netao k pet bahrne chaiye,nNbphew2mpU,TRUE
@prashantgabhane1936,2024-12-23T15:28:41Z,0,"Some more things should be set right. 

1. No leader should be allowed to contest elections from more than one constituency.
2. If an alliance is made before polls, they should not be allowed to break or make new alliance no matter what.
3. If any constituency gets NOTA more than the highest vote getter of the constituency, all those leaders should not be allowed to contest for the next 5 years.",nNbphew2mpU,TRUE
@Nishant226,2024-12-23T15:22:59Z,0,We can do one nation two election,nNbphew2mpU,TRUE
@sourabhlonde2418,2024-12-23T15:03:24Z,0,"The bill is important as it will save a lot of money spent on election campaign. Also, the current situation of BJP shows that the democracy is stronger and uniting in various other states which help divert this election campaign money to nation benefit policies and remove weak opposition existence.",nNbphew2mpU,TRUE
@KamalGussain,2024-12-23T15:02:15Z,0,Democracy h kaha desh...Democracy bs neto ke liye hoti h..,nNbphew2mpU,TRUE
@rishiraagam9978,2024-12-23T14:16:19Z,0,ONOE is very good decision.... Its great for our constitution,nNbphew2mpU,TRUE
@Satyasanatan8118,2024-12-23T14:13:58Z,1,We literally expect non biased review from you but Today you are fail in that.,nNbphew2mpU,TRUE
@Satyasanatan8118,2024-12-23T14:11:55Z,1,"Your opinion is seeming now very biased 
Constantly chanting mid term election point. 
In today's rules there are also mid term election rules. 
So stop giving  biased review brother.",nNbphew2mpU,TRUE
@AkhilAggy1988,2024-12-23T14:00:20Z,0,This is a very biased video.....more towards one party.....a stereotype video which says that it is unbiased but we know how it is..... I really request you to analyse more.,nNbphew2mpU,TRUE
@prateekjaiswal4468,2024-12-23T13:57:26Z,0,For a small period... Govt won't fall... As they know that anyhow they won't get a long serving time..,nNbphew2mpU,TRUE
@Big_Boss_Ke,2024-12-23T13:51:42Z,0,"Sir waiting for Rooftop solar video .
Please it will helpe alot in coming exam.",nNbphew2mpU,TRUE
@rajaprince7296,2024-12-23T13:42:46Z,0,Ur caption and that face is very scary,nNbphew2mpU,TRUE
@rshan7375,2024-12-23T13:17:03Z,0,"According to opposition, whatever BJP does is threat to nation 
They need to understand if they criticise everything for political sake then their criticism won't be taken seriously neither by the government and not even by the public.",nNbphew2mpU,TRUE
@rajanrajesh1,2024-12-23T13:11:44Z,0,Why should we have seperate elections in one country,nNbphew2mpU,TRUE
@rudranilghosh2713,2024-12-23T12:39:55Z,2,Sorry bhai tera opinion biased hai. ONOE toh hoga,nNbphew2mpU,TRUE
@johnfrancis154,2024-12-23T12:22:06Z,0,"Next one nation one party, china model",nNbphew2mpU,TRUE
@BetiMarbaniang-vc4kf,2024-12-23T11:43:10Z,0,The best thing todo is to divide 24states by 4 or 5 or 6 and let these seperated or divided states do their election on the same day but not with the national election. But for the local elections let the states decides...,nNbphew2mpU,TRUE
@makrandpatne8960,2024-12-23T10:46:17Z,0,"Opposition is a bunch of jokers who just want to oppose everthing just because the bills are passed by BJP government. They don't have any topics to disccsus beacuse goverment is making India in every possible way. They cannot challenge anything, so useless protests and drama is going on in parliament. Such a clown oppostion I have seen",nNbphew2mpU,TRUE
@islamwaves,2024-12-23T10:20:53Z,1,"It's too late for now... We are heading towards dictatorship, one nation one election is the first step towards it. Even last election was all fixed, they are making people fool...",nNbphew2mpU,TRUE
@SuperMario1111,2024-12-23T10:07:00Z,0,Awesome breakdown,nNbphew2mpU,TRUE
@akshaymagdum2543,2024-12-23T09:36:52Z,0,"When we have one election for the entire nation, it reduces the chances of illegal immigrants coming Bangladesh and pakistan to travel around from state to state at the time of elections and cast multiple votes for Congress",nNbphew2mpU,TRUE
@krishnarajk8032,2024-12-23T09:19:00Z,0,"Your own example of Tamilnadu shows that even in a national wave case, regional issues are not forgotten. Another point about states not planning long term reforms, is the case now as well as the govts will not do reforms, which might effect the election coming around the corner.",nNbphew2mpU,TRUE
@saurabhshankar9545,2024-12-23T08:25:17Z,1,"Well, make the MP's and MLA more accountable by doing the following
1. All prospective MPs need to declare their support for the Prime Minister, like wise MLAs for Chief Minister before the actual Election
2. MPs and MLAs cannot change their support after the election
3. Voting should make way for first preference, second preference and so on
4. If result cannot be obtained on first choice, second and subsequent choices can be used

This will resolve all sorts of political instability. It will be in true sense a government ""Of the People"", ""For the people"" and last but not the least ""BY THE PEOPLE""

Unfortunately, our constituent assembly forgot to copy these important facts from the USA constitution.",nNbphew2mpU,TRUE
@justsomeguywithasmolmustac9476,2024-12-23T08:17:39Z,0,"Bro I have seen your podcasts with politicians, like Nithin Gadkari, Shashi Tharoor. They're good and informative.
Please please please bring the Railway Minister Ashwini Vaishnav ji, in your podcast to discuss about issues like ticket reservation problems, cleanliness, train accidents, speed of trains, bullet train, station redevelopment and some questions like what are future goals, when will Kavach system be implemented, why don't stations have scanning machines like in metros, and how can we prevent stations from becoming dirty.
Vande Bharat is the only good thing which happened in Indian Railways, but only some people can afford it, and why its speed got reduced.",nNbphew2mpU,TRUE
@albiorixsaturn3532,2024-12-23T08:16:57Z,0,"ONOE undermines or ignores the complexity, diversity, practicality, constitutionality, and local issues of a diversely populated, federally structured country.",nNbphew2mpU,TRUE
@NisaAttire,2024-12-23T07:00:40Z,0,Bjp sucks,nNbphew2mpU,TRUE
@NisaAttire,2024-12-23T07:00:00Z,0,U r propagating bjp agenda,nNbphew2mpU,TRUE
@abhijitbhattacharjee7138,2024-12-23T05:18:10Z,100,"Kejriwal being a former IRS officer saying ""humein kya"" is just an example of how power changes people...",nNbphew2mpU,TRUE
@agexplained5657,2024-12-23T04:53:20Z,0,In Sikkim we have lok sabha and state assembly elections simultaneously.,nNbphew2mpU,TRUE
@shripadvyawahare,2024-12-23T04:38:50Z,0,"Limited information in video...kindly  make sure you cover every point...
At the end of the video is you ask to share and subscribe and transfer half of the knowledge then its of no use.",nNbphew2mpU,TRUE
@demon_op333,2024-12-23T04:08:15Z,0,Agar kisi me bhi thoda sa bhi akal ho to samaj jayega ki isme kitna paisa Bach jaayega,nNbphew2mpU,TRUE
@JaspalDoley-g1l,2024-12-23T03:57:22Z,0,"One nation one election..one nation one party ..one party one leader one leader Hindu nation ..Hindu nation ..upper class domination and..lower class ,non Hindus ..non Hindi or non sanskrit culture will be in danger .Only Hindi belt and upper class Hindu will dominate..it will bring back the days of thousand years old ..social structure system..job ..money .. business  etc will be hijacked by them .other tribal cultures will disappear.. .",nNbphew2mpU,TRUE
@MOBAHUB-i7v,2024-12-23T03:34:53Z,1,What's more concerning is People of india supporting this narrative.,nNbphew2mpU,TRUE
@bijubalakrishnan1773,2024-12-23T03:29:47Z,0,One INDIA,nNbphew2mpU,TRUE
@ASR413,2024-12-23T03:23:28Z,0,There is no death of democracy.....we can see Delhi assembly election onward 2013...AAP won assembly elections and BJP won all 7 seats till 2024 Lokh sabha seats...even elections are conducting together....,nNbphew2mpU,TRUE
@allokalok661,2024-12-23T03:20:32Z,1,Your vision is short term in your argument,nNbphew2mpU,TRUE
@sdatta123,2024-12-23T03:17:14Z,0,No election till India becoms developed nation. Let current Govt continue.,nNbphew2mpU,TRUE
@swapnilk657,2024-12-23T02:44:02Z,0,One nation one election must have been implemented since independence. The politicians will have lesser room for corruption and waste tax payers money with a potential to save 12000 crore rupees. There should not been a debate.,nNbphew2mpU,TRUE
@Ali__tahir,2024-12-23T02:35:09Z,0,"it will be disastrous like demonetisation

it will be better to held two elections 
one lok sabha and 2nd state assembly instead of so many checking max states which has same time election",nNbphew2mpU,TRUE
